CommentId,VideoId,Text,IsToxic,IsAbusive,IsThreat,IsProvocative,IsObscene,IsHatespeech,IsRacist,IsNationalist,IsSexist,IsHomophobic,IsReligiousHate,IsRadicalism,ProcessedText,Labels
Ugj7qQ41Muta4HgCoAEC,bUgKZMSxr3E,The cop had a fractured eye socket and the fist two shots were fired from a bottom position inside the cop car from a guy who was about to be brought in on a second degree murder charge,0,0,0,0,0,0,0,0,0,0,0,0,cop fractured eye socket fist shot fire position inside cop car guy bring second degree murder charge,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
UgjOdyLpPwP5eHgCoAEC,bUgKZMSxr3E,I guess she misread Joe.  Have you ever seen anyone put in their place more swiftly and eloquently?  I'm not even sure she realizes it.,0,0,0,0,0,0,0,0,0,0,0,0,guess misread joe    see place swiftly eloquently    m sure realize,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
UgjRL9Mscb68YHgCoAEC,bUgKZMSxr3E,Hey! Shout out to the Thai writing on his shirt. LOL #ThaiPride!,0,0,0,0,0,0,0,0,0,0,0,0,hey shout thai writing shirt lol thaipride,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
UgjuWRJ6If9ULngCoAEC,bUgKZMSxr3E,love rogan ... but no tear gas is not again the geneva convention lol .... thats mustard gas which burns your ribs inside and you vomit them out ... sorry just had to say it ,0,0,0,0,0,0,0,0,0,0,0,0,love rogan   tear gas geneva convention lol   s mustard gas burn rib inside vomit   sorry  ,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
UgjZfQ0pFSjRTngCoAEC,bUgKZMSxr3E,Shibby dibby ignoramus ass bitch,1,1,0,0,0,0,0,0,0,0,0,0,shibby dibby ignoramus ass bitch,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
UgwmCnUQnl3h1ueHgYJ4AaABAg,bUgKZMSxr3E,You can't shoot tear gas at professional soldiers but members of the public in your own country is absolutely fine!!,1,1,0,1,0,0,0,0,0,0,0,0,not shoot tear gas professional soldier member public country absolutely fine,"[1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
UgxCr9meQNvZCGIKSk54AaABAg,bUgKZMSxr3E,THIS BITCH SHOULD BE DEPORTED,1,1,0,0,1,0,0,0,0,0,0,0,bitch deport,"[1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
UgyLxA__utHo58p6bhF4AaABAg,bUgKZMSxr3E,"It’s not that easy to be a cop. “I have a lot of friends that are cops”.  Joe’s the kind of guy who thinks everyone is his friend.  I highly doubt he knows a lot of cops. He wouldn’t say that they just through a badge on anyone.  Navy seals have only shown an aptitude to physical prowess.  These SJWs bring down a lot of peoples IQ.  Being a police officer is much more noble than being a critic,  and a know it all.  Yes there are bad cops just like there a new bad people in all walks of life.  Michael Brown should have just went to the sidewalk and not tried to force his will on a police officer.  What is this world coming to.  If a cop told me to walk on the side walk I would run.  To many of these kids want to be rappers and act like they are so hard.  There is nothing hard about robbing people and being a punk.  It is a tragedy that Michael Brown lost his life over something so trivial.  And yes I have had black friends that have gone through stuff I will never go through.  But you know what?  They didn’t fight a cop,  and they are alive and making something of there life.  Respect authority and you will live.",0,0,0,0,0,0,0,0,0,0,0,0,easy cop lot friend cop   joe kind guy think friend   highly doubt know lot cop not badge   navy seal show aptitude physical prowess   sjws bring lot people iq   police officer noble critic   know   yes bad cop like new bad people walk life   michael brown go sidewalk try force police officer   world come   cop tell walk walk run   kid want rapper act like hard   hard rob people punk   tragedy michael brown lose life trivial   yes black friend go stuff   know   not fight cop   alive make life   respect authority live,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
UgySLp6DGLoWk-e1gnN4AaABAg,bUgKZMSxr3E,The show title doesn't belong with the host name.,0,0,0,0,0,0,0,0,0,0,0,0,title not belong host,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
UgzVltWFV2cUp6ovHg94AaABAg,bUgKZMSxr3E,Jimmy Dore is a dickhead squared.,1,1,0,0,1,0,0,0,0,0,0,0,jimmy dore dickhead square,"[1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
Ugg_LN-zUkz_PngCoAEC,cT14IbTDW2c,As if the traffic on the 5 isn't bad enough.,0,0,0,0,0,0,0,0,0,0,0,0,traffic   not bad,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
UggF_MnS30YLE3gCoAEC,cT14IbTDW2c,bear mace and gas pedal,1,1,1,0,0,0,0,0,0,0,0,0,bear mace gas pedal,"[1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
UggGXzt_2290engCoAEC,cT14IbTDW2c,Fucking dumbass attention whores causing more problems. ,1,1,0,0,1,0,0,0,0,0,0,0,fuck dumbass attention whore cause problem,"[1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
Ugg-IKh_49-oy3gCoAEC,cT14IbTDW2c,Move or be tazed then arrested.,0,0,0,0,0,0,0,0,0,0,0,0,taze arrest,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Uggj8J2x-OYpCngCoAEC,cT14IbTDW2c,If they were doing that to me they would be eating all the coal I could roll,1,1,0,1,0,0,0,0,0,0,0,0,eat coal roll,"[1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
UggNBH1r_XI433gCoAEC,cT14IbTDW2c,"What a garbage police,kick them all out of their jobs,what are they paid for if they can do what they supposed to do,they let that shit off protesters blocking thousands of people from which some of them could have an emergency,I wouldn't be surprised,when I see the video,that police like to kissing them.What a idiotic law enforcement you have there!",1,1,0,1,1,0,0,0,0,0,0,0,garbage policekick jobswhat pay suppose dothey let shit protester block thousand people emergencyi not surprisedwhen videothat police like kiss themwhat idiotic law enforcement,"[1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0]"
UggTMjGeW1JsQngCoAEC,cT14IbTDW2c,did the police charge them?,0,0,0,0,0,0,0,0,0,0,0,0,police charge,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
UggxaTAMg799zngCoAEC,cT14IbTDW2c,"where is the nice lorry driver when you need him, should have just ran these fucks over.",1,1,1,0,0,0,0,0,0,0,0,0,nice lorry driver need run fuck,"[1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
UggXNfJ2-tu843gCoAEC,cT14IbTDW2c,"mmh 2 years already, still the same moronic bullshit going on in your shit ass country",1,1,0,0,0,0,0,0,0,0,0,0,mmh   year moronic bullshit go shit ass country,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Ughd4n_Ov0nWmngCoAEC,cT14IbTDW2c,Run over the mdrfckrs!!!!,1,1,0,1,1,0,0,0,0,0,0,0,run mdrfckr,"[1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0]"
UghfCPYziwel63gCoAEC,cT14IbTDW2c,Run them over,1,1,0,1,0,0,0,0,0,0,0,0,run,"[1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
Ughj2Fv5cGqJX3gCoAEC,cT14IbTDW2c,The protesters look like kids (16-22?)   I wonder if anyone got their license plate numbers?  Pretty wild that a bunch of kids could do that much damage?  Our infrastructure is pathetically weak.,0,0,0,0,0,0,0,0,0,0,0,0,protester look like kid     wonder get license plate number   pretty wild bunch kid damage   infrastructure pathetically weak,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
UghowP95HYyzrXgCoAEC,cT14IbTDW2c,2:22 a piece of shit that has no business wearing even a CHP uniform.,1,1,0,0,0,0,0,0,0,0,0,0,  piece shit business wear chp uniform,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
UghqhDLqddCwuHgCoAEC,cT14IbTDW2c,"The new episode of SNL

also i feel sorry for thy guy at 3:53",0,0,0,0,0,0,0,0,0,0,0,0,"new episode snl 

 feel sorry thy guy","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
UghRGM0aDMSjRXgCoAEC,cT14IbTDW2c,"You know what is worse than being late to work, being shot and killed.",1,1,0,1,0,0,0,0,0,0,0,0,know bad late work shoot kill,"[1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
UghrQePFFLNuKHgCoAEC,cT14IbTDW2c,Run them down,1,1,0,1,0,0,0,0,0,0,0,0,run,"[1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
UghuUfcTyW0VWXgCoAEC,cT14IbTDW2c,They should all be shot. I would have ran all of them over.,1,1,1,1,0,0,0,0,0,0,0,0,shoot run,"[1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
UghYIMGnsNsUU3gCoAEC,cT14IbTDW2c,I've always been so good at being moderate and understanding but when I saw the woman in scrubs...screw the Black Lives Matters movement. I hope it dies.,1,0,0,0,0,1,1,0,0,0,0,0,ve good moderate understanding see woman scrubsscrew black life matter movement hope die,"[1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0]"
Ugi4LI1VSkQrvXgCoAEC,cT14IbTDW2c,look at the dimwad police...escorting back the people being held up...idiots,1,1,0,0,0,0,0,0,0,0,0,0,look dimwad policeescorte people hold upidiot,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Ugi6KUdIF8QGa3gCoAEC,cT14IbTDW2c,this was great footage... I wish the news casters would have shut up the minute the police officer started talking and just let it play out...that would have been much more interesting then hearing them comment on it,0,0,0,0,0,0,0,0,0,0,0,0,great footage wish news caster shut minute police officer start talk let play outthat interesting hear comment,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
UgiDk3TGZC1ID3gCoAEC,cT14IbTDW2c,"All you have to do is drive slowly towards them.  If they're smart, they'll get out of the way.",1,1,0,1,0,0,0,0,0,0,0,0,drive slowly   smart ll way,"[1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
UgiEnteK6LhZvHgCoAEC,cT14IbTDW2c,"Truly sad. The people who were stopped on the roadway should have simply walked up the  protestors and informed them that in 30 seconds they were going to use them as punching bags, boys and girls if they did not move. If they did not disband, lay into them. Those bitches needed their asses kicked. As far as the CHP, not even one citation was written. Bitch cops.",1,1,0,1,1,0,0,0,0,0,0,0,truly sad people stop roadway simply walk    protestor inform   second go use punch bag boy girl disband lay bitch need ass kick far chp citation write bitch cop,"[1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0]"
UgitW5q7dCpHhngCoAEC,cT14IbTDW2c,"How the fuck is this peaceful? Gun and gas this human road block, problem solved.",1,1,0,1,1,0,0,0,0,0,0,0,fuck peaceful gun gas human road block problem solve,"[1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0]"
UgivTWqdKh-ydHgCoAEC,cT14IbTDW2c,"i never was racist, but this almost makes me to be one... (ofc i dont mean it, but you get the idea)",0,0,0,0,0,0,0,0,0,0,0,0,racist make ofc not mean idea,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
UgiXm5jxvkdIxHgCoAEC,cT14IbTDW2c,RUN THEM OVER,1,1,0,1,0,0,0,0,0,0,0,0,run,"[1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
Ugi-Y6XWZdsDxHgCoAEC,cT14IbTDW2c,why is Black lives matter out there ? take your Black asses Home ... has Nothin to do with your Black asses !,1,0,0,0,0,1,1,0,0,0,0,0,black life matter   black ass home   nothin black ass,"[1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0]"
UgiYSApmawkOOXgCoAEC,cT14IbTDW2c,"I'm just upset about the court ruling, if ur that upset to close a whole freeway, just go to the main cause of it, but an airline ticket, this is America, freedom of speech is an active right",0,0,0,0,0,0,0,0,0,0,0,0,m upset court ruling ur upset close freeway main cause airline ticket america freedom speech active right,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Ugj-0RTLVplXZngCoAEC,cT14IbTDW2c,#alllivesmatter,0,0,0,0,0,0,0,0,0,0,0,0,alllivesmatter,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Ugj7tZH39yyfSHgCoAEC,cT14IbTDW2c,"Did the Store owner ever get PAID for the cigars this ""fn innocent"" my ass   kid STOLE???",1,1,0,0,1,0,0,0,0,0,0,0,store owner pay cigar fn innocent ass    kid stole,"[1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
UgjAHCc0hQVZ33gCoAEC,cT14IbTDW2c,some of us have jobs you fucking losers. Get out of our way,1,1,0,0,0,0,0,0,0,0,0,0,job fuck loser way,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
UgjfuRw9Xd9RJ3gCoAEC,cT14IbTDW2c,"Haha 4:37 a big old ""Fucking"" made it through the censor",0,0,0,0,0,0,0,0,0,0,0,0,haha   big old fucking censor,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
UgjiDAos1TdUc3gCoAEC,cT14IbTDW2c,"Glad these protestors affect so many people, gives the public more reasons to hate them",1,1,0,1,0,0,0,0,0,0,0,0,glad protestor affect people give public reason hate,"[1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
UgjKHzF3IwSEzXgCoAEC,cT14IbTDW2c,"Anyone stupid enough to stand in the roadway should be run over.  If they die, it will only improve the gene pool.",1,0,0,0,0,1,1,0,0,0,0,0,stupid stand roadway run   die improve gene pool,"[1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0]"
UgjKtaWR8tJkpHgCoAEC,cT14IbTDW2c,The drivers should have just ran them over and kept going!,1,1,1,0,0,0,0,0,0,0,0,0,driver run keep go,"[1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
UgjwfZG_znrrvXgCoAEC,cT14IbTDW2c,"Blacks are able to do this because it was White people in rush hour traffic coming home from a job! They bring their lazy asses out from watching TV and getting high to fuck with the very people providing their welfare. Yea, these White people are the same who sit on juries that rule on po-lice brutality and shootings. Piss them off. I'm SO sure you're getting them to see your side of the story!",1,0,0,0,0,1,1,0,0,0,0,0,black able white people rush hour traffic come home job bring lazy ass watch tv get high fuck people provide welfare yea white people sit jury rule police brutality shooting piss m sure get story,"[1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0]"
UgjY_1PbjqkGAXgCoAEC,cT14IbTDW2c,cop dont even do anything wtf.protesters i want to break there face in. losers nolifes,1,1,1,0,0,0,0,0,0,0,0,0,cop not wtfprotester want break face loser nolifes,"[1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Ugw1DPfPxRKkqstwYSF4AaABAg,cT14IbTDW2c,The only time I'd want to see a sniper in the bushes start picking them off one by one,1,1,0,1,0,0,0,0,0,0,0,0,time d want sniper bush start pick,"[1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
Ugw1WBm0HR6ROuXddkB4AaABAg,cT14IbTDW2c,"Fuck this stupid ass generation. Id like to apologize for my generation. I agree with peoples right to protest, speak, etc. 

But for the love of GOD don’t mess with people that didn’t do anything. Get petitions signed, write the government. 

Why you gotta fuck up everyone’s day",1,1,0,0,1,0,0,0,0,0,0,0,"fuck stupid ass generation d like apologize generation agree people right protest speak etc 

 love god not mess people not petition sign write government 

 get to fuck everyone day","[1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
Ugw7dxcDYYMAhf3roqx4AaABAg,cT14IbTDW2c,all those people on the road a re goddamn kids,0,0,0,0,0,0,0,0,0,0,0,0,people road goddamn kid,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Ugw8jq5cgS-RXTqVycp4AaABAg,cT14IbTDW2c,"wouldve just brought my AR-15 and that wouldve done the job
dont care if i went to jail those nogs would deserve it",1,1,0,1,0,0,0,0,0,0,0,0,"ve bring ar ve job 
 not care go jail nog deserve","[1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
Ugw9izboxYcGQRhAvnJ4AaABAg,cT14IbTDW2c,Get a job!,1,1,0,1,0,0,0,0,0,0,0,0,job,"[1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
UgwAsmrDSyEC8hOdXt94AaABAg,cT14IbTDW2c,What are they proving by blocking the   road,0,0,0,0,0,0,0,0,0,0,0,0,prove block    road,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
UgwBQ2I1InAYXkCfjjl4AaABAg,cT14IbTDW2c,The drivers should've pounded on them!,1,1,0,1,0,0,0,0,0,0,0,0,driver ve pound,"[1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
UgwbxU-Y8aAbIs6Z3DV4AaABAg,cT14IbTDW2c,"Cops make money arresting people. There they are! Easy money. No tazing, no macing, no hurting just grab and cuff!  Huge safety violation right there.",0,0,0,0,0,0,0,0,0,0,0,0,cop money arrest people easy money taze mace hurt grab cuff   huge safety violation right,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
UgwC2npAVTV2ntQnbFN4AaABAg,cT14IbTDW2c,Useless people standing in the middle of the road screaming useless shit.,1,1,0,0,1,0,0,0,0,0,0,0,useless people stand middle road scream useless shit,"[1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
UgwcTdelaycKIp3db5B4AaABAg,cT14IbTDW2c,Rich brats,1,1,0,0,0,0,0,0,0,0,0,0,rich brat,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Ugwcv4PS9DgsQzom8Ct4AaABAg,cT14IbTDW2c,Why didnt the police do their jobs and arrest these idiots for blocking a public road???  This is ridiculous and these people should have been arrested or ran over for being too stupid to not be on the freeway!,1,1,0,1,0,0,0,0,0,0,0,0,not police job arrest idiot block public road   ridiculous people arrest run stupid freeway,"[1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
